url,coverage_state,bucket,target,fix
https://www.themodernwallet.com/guides/how-to-build-a-dividend-portfolio/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-deal-with-debt-collectors/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/how-to-get-a-business-loan-with-bad-credit/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/how-to-invest-100k-to-1-million/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-invest-200k/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-pay-for-grad-school/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-read-a-personal-loan-review/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-retire-at-40/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-retire-at-67/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-retire-in-10-years-with-no-savings/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-retire-with-1-million/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/how-to-start-investing/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/how-to-stop-living-paycheck-to-paycheck/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/how-to-withdraw-from-401k/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/ideal-retirement-age-for-your-health/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/inherited-ira-taxes-explained/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/international-high-yield-savings-accounts/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/international-retirement-calculators/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/ira-contribution-limits-2026/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/is-3-million-enough-to-retire-at-40/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/is-60-40-portfolio-dead/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/is-a-money-market-account-worth-it/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/is-driving-around-for-cheaper-gas-worth-it/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/is-inheritance-marital-property/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/is-military-disability-retirement-pay-taxable/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/is-possible-finance-a-good-personal-loan-option/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/is-prosper-a-good-personal-loan-lender/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/is-social-security-taxable/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/is-splash-financial-a-good-personal-loan-lender/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/lending-money-to-family-boundaries/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/mega-backdoor-roth-401k/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/mortgage-early-payoff-tax-implications/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/mortgage-refinance-closing-costs/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/mortgage-refinance-lessons-learned/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/net-worth-for-fafsa-and-accredited-investor/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/portfolio-rebalancing/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/real-estate-transfer-tax-explained/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/roth-conversion-ladder/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/roth-conversion-rules/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/should-you-get-the-discount-tire-credit-card/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/should-you-get-the-nibbles-credit-card/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/ssi-and-inheritance/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/tax-deductions-checklist/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/w-4-withholding-allowances/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/what-happens-if-you-dont-pay-your-student-loans/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/what-is-a-cfa/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/what-is-a-ctfa/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/guides/what-is-a-good-credit-score/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/what-is-a-good-expense-ratio/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/guides/what-target-date-fund-should-i-choose/,URL is unknown to Google,add internal links,"src/data/guides.ts -> src/pages/guides/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/interest-per-day/,URL is unknown to Google,add internal links,"src/data/calculators.ts (LIVE_IDS registry) -> src/pages/index.astro, calculators/index.astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/investing/how-much-can-i-withdraw-calculator/,URL is unknown to Google,add internal links,src/data/spokes-investing.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/mortgage/down-payment-calculator/,URL is unknown to Google,add internal links,src/data/spokes-mortgage.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),"No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/mortgage/piti-calculator/,URL is unknown to Google,add internal links,src/data/spokes-mortgage.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),"No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/portfolio/70-30-portfolio-calculator/,URL is unknown to Google,add internal links,src/data/spokes-portfolio.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),"No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/portfolio/90-10-portfolio-calculator/,URL is unknown to Google,add internal links,src/data/spokes-portfolio.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/portfolio/asset-allocation-calculator/,URL is unknown to Google,add internal links,src/data/spokes-portfolio.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),"No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/pto-cashout/,URL is unknown to Google,add internal links,"src/data/calculators.ts (LIVE_IDS registry) -> src/pages/index.astro, calculators/index.astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/retirement/ira-early-withdrawal-calculator/,URL is unknown to Google,add internal links,src/data/spokes-retirement.ts (aggregated into SPOKES via src/data/spokes.ts) -> src/pages/[category]/[slug].astro (spokesForCalc/getStaticPaths),"No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/,Not found (404),already-fixed — awaiting recrawl,"src/pages/roundup/index.astro (created 2026-08-20, commit 44f2786b)","No code change — already fixed (page shipped 2026-08-20, after the 404 crawl); queued for resubmit to prompt recrawl."
https://www.themodernwallet.com/roundup/best-balance-transfer-credit-cards/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/roundup/best-brokerage-accounts-for-interest-on-cash/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-brokers-for-treasury-bonds/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-budgeting-apps/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-business-credit-cards/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/roundup/best-citi-credit-cards/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/roundup/best-credit-cards-for-fair-credit/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/roundup/best-custodial-roth-ira-providers/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro",No code change needed — already linked; first-time submission queued (IndexNow) this run.
https://www.themodernwallet.com/roundup/best-dividend-etfs-for-retirement/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-dividend-etfs/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-high-yield-savings-accounts/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-invoice-factoring-companies/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-merchant-cash-advance-companies/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-monthly-dividend-etfs/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-retirement-calculators/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-robo-advisors/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/best-target-date-funds/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/roundup/business-line-of-credit-rates-by-lender/,URL is unknown to Google,add internal links,"src/data/roundups.ts / roundups-business.ts (merged via ...BUSINESS_ROUNDUPS) -> src/pages/roundup/index.astro, [slug].astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
https://www.themodernwallet.com/taxable-vs-tax-deferred/,URL is unknown to Google,add internal links,"src/data/calculators.ts (LIVE_IDS registry) -> src/pages/index.astro, calculators/index.astro","No action — already linked; ledger-suppressed (<30 days), awaiting Google recrawl."
